Buke;Buou;Dantouhanchu;Fuman;Kouke;Kouku;Wanglaihanre;Xiaobianbuli;Xinfan;Xiongxiekuman | rc=6 | T1=None                                   | Chaihuguizhiganjiangtangzheng(3/3,j=0.25,p3)R Chaihubaihutangzheng(3/6,j=0.20,p2) Xiaochaihutangzheng(4/9,j=0.24,p3)R Zhizihoupotangzheng(2/3,j=0.15,p2)
Kouke;Runvezhuang;Wanglaihanre;Xiongxiekuman                           | rc=3 | T1=None                                   | Chaihubaihutangzheng(3/6,j=0.38,p2) Chaihuqubanxiajiagualoutangzheng(2/3,j=0.33,p3)R Sinisanzheng(2/5,j=0.25,p3) Baihexifangzheng(1/1,j=0.20,p5)R
Dahan;Danrebuhan;Danyumei;Ehan;Fare;Fuman;Kouburen;Kouke;Kouku;Miangou;Muhezehan;Nanyizhuance;Shenzhong;Wanglaihanre;Wuhan;Xiongxiekuman;Yiniao;Zhanyu | rc=3 | T1=None                                   | Chaihubaihutangzheng(6/6,j=0.27,p2)R Guizhieryuebiyitangzheng(3/5,j=0.13,p3) Xiaochaihutangzheng(3/9,j=0.11,p3)R Houpoqiwutangzheng(2/3,j=0.09,p2)
Citong;Kouku;Wanglaihanre;Xiongman;Xiongxiekuman                       | rc=1 | T1=None                                   | Sinisanzheng(2/5,j=0.18,p3) Chaihubaihutangzheng(2/6,j=0.17,p2) Baihedihuangtangzheng(1/2,j=0.11,p5) Baihehuashisanzheng(1/3,j=0.10,p5)
Kouku;Touxuan;Wanglaihanre;Xinji;Xiongxiekuman                         | rc=1 | T1=None                                   | Sinisanzheng(2/5,j=0.17,p3) Chaihubaihutangzheng(2/6,j=0.15,p2) Baihedihuangtangzheng(1/2,j=0.10,p5) Baihehuashisanzheng(1/3,j=0.09,p5)
Dabianying;Outubuzhi;Touxuan;Wanglaihanre;Xinji;Xinxiaanzhimantong;Xinxiaji;Xiongxiekuman;Yuyuweifan | rc=2 | T1=None                                   | Dachaihutangzheng(3/4,j=0.21,p2)R Sinisanzheng(2/5,j=0.13,p3) Chaihubaihutangzheng(2/6,j=0.12,p2) Mijiandaofangzheng(1/3,j=0.07,p3)
Buyushi;Kouku;Momo;Shantaixi;Wanglaihanre;Xinfan;Xiongxiekuman;Xiou;Yanzhongruyouzhiluan | rc=1 | T1=None                                   | Xiaochaihutangzheng(7/9,j=0.58,p3)R Baihezhimutangzheng(2/3,j=0.18,p5) Sinisanzheng(2/5,j=0.15,p3) Chaihubaihutangzheng(2/6,j=0.14,p2)
Dahan;Dake;Danrebuhan;Dare;Kouke                                       | rc=1 | T1=None                                   | Baihutangzheng(4/4,j=0.67,p2)R Baihujiarenshentangzheng(3/4,j=0.43,p2) Chaihubaihutangzheng(2/6,j=0.20,p2) Baihujiaguizhitangzheng(1/2,j=0.14,p3)
Dahan;Dake;Dare;Kouke;Kousheganzao                                     | rc=2 | T1=None                                   | Baihujiarenshentangzheng(4/4,j=0.67,p2)R Baihutangzheng(4/4,j=0.67,p2)R Chaihubaihutangzheng(2/6,j=0.20,p2) Zhulingtangzheng(1/3,j=0.13,p2)
Dahan;Dake;Danrebuhan;Dare;Gujietengfan;Kouke                          | rc=2 | T1=None                                   | Baihutangzheng(4/4,j=0.50,p2)R Baihujiarenshentangzheng(3/4,j=0.33,p2) Baihujiaguizhitangzheng(2/2,j=0.25,p3)R Chaihubaihutangzheng(2/6,j=0.17,p2)
Dahan;Dake;Dare;Efeng;Kouke;Wanglaihanre;Xiongxiekuman                 | rc=4 | T1=None                                   | Chaihubaihutangzheng(4/6,j=0.36,p2)R Baihujiarenshentangzheng(3/4,j=0.30,p2) Baihutangzheng(4/4,j=0.44,p2)R Wulingsanzheng(2/4,j=0.18,p3)
Dare;Kouke;Shaoqi;Xulei;Yutu                                           | rc=1 | T1=None                                   | Zhuyeshigaotangzheng(3/3,j=0.30,p3)R Jupizhurutangzheng(2/3,j=0.18,p3) Baihutangzheng(2/4,j=0.17,p2) Zhizigancaochitangzheng(1/2,j=0.09,p2)
Chaore;Danrebuhan;Fuman;Futong;Juan;Kouke;Zaoshi;Zhanyu                | rc=1 | T1=None                                   | Dachengqitangzheng(6/6,j=0.50,p1)R Houposanwutangzheng(1/2,j=0.08,p2) Xiaochengqitangzheng(1/2,j=0.08,p2) Baihujiaguizhitangzheng(1/2,j=0.08,p3)
Chaore;Fuman;Kouke;Zhanyu                                              | rc=0 | T1=None                                   | Dachengqitangzheng(3/6,j=0.33,p1) Xiaochengqitangzheng(1/2,j=0.14,p2) Houpoqiwutangzheng(1/3,j=0.13,p2) Zhizihoupotangzheng(1/3,j=0.13,p2)
Fuman;Kouke;Xinfan;Zhengzhengfare                                      | rc=1 | T1=None                                   | Tiaoweichengqitangzheng(2/2,j=0.33,p2)R Zhizihoupotangzheng(2/3,j=0.29,p2) Dachengqitangzheng(2/6,j=0.20,p1) Gancaoxiexintangzheng(1/2,j=0.14,p2)
Ehan;Rukuang;Shaofujijie;Xiaobianzili                                  | rc=1 | T1=None                                   | Taohechengqitangzheng(2/2,j=0.29,p2)R Didangtangzheng(2/3,j=0.25,p2) Didangwanzheng(1/2,j=0.13,p2) Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.13,p2)
Dabianying;Kouke;Xiaobianshu                                           | rc=1 | T1=None                                   | Mazirenwanzheng(2/2,j=0.33,p3)R Wulingsanzheng(2/4,j=0.25,p3) Houpomahuangtangzheng(1/2,j=0.14,p3) Xingzitangzheng(1/2,j=0.14,p3)
Dabianying;Dare;Kouke;Shiyijitu                                        | rc=1 | T1=None                                   | Mazirenwanzheng(1/2,j=0.14,p3) Mijiandaofangzheng(1/3,j=0.13,p3) Zhudanzhifangzheng(1/3,j=0.13,p3) Baihujiarenshentangzheng(1/4,j=0.11,p2)
Anzhijitongrulin;Changyong;Ehan;Kouke;Shaofuzhongpi;Shishifare;Xiaobianzidiao;Zihan | rc=1 | T1=None                                   | Dahuangmudantangzheng(2/2,j=0.18,p2)R Chaihubaihutangzheng(2/6,j=0.13,p2) Fuzixiexintangzheng(1/3,j=0.08,p2) Yiyifuzibaijiangsanzheng(1/3,j=0.08,p2)
Fuman;Huangdan;Kouke;Xiaobianbuli;Xiaobianchi;Zihan                    | rc=5 | T1=None                                   | Dahuangxiaoshitangzheng(5/5,j=0.63,p2)R Yinchenwulingsanzheng(2/2,j=0.25,p3)R Zhulingtangzheng(2/3,j=0.22,p2) Wulingsanzheng(2/4,j=0.20,p3)
Buke;Fare;Fuman;Xiali;Xiexiapiantong                                   | rc=2 | T1=None                                   | Lizhongtangzheng(3/3,j=0.43,p3)R Dahuangfuzitangzheng(2/2,j=0.29,p2)R Houpoqiwutangzheng(2/3,j=0.25,p2) Zhizibaipitangzheng(1/2,j=0.13,p2)
Dabianying;Dare;Kouke;Zhiyinxiongman                                   | rc=1 | T1=None                                   | Baihutangzheng(2/4,j=0.25,p2) Houpodahuangtangzheng(1/1,j=0.17,p3)R Mazirenwanzheng(1/2,j=0.14,p3) Zhulingtangzheng(1/3,j=0.13,p2)
Budabian;Chaore;Dare;Futong;Kouke;Zhanyu                               | rc=1 | T1=None                                   | Dachengqitangzheng(4/6,j=0.40,p1) Houposanwutangzheng(2/2,j=0.25,p2)R Baihutangzheng(2/4,j=0.20,p2) Xiaochengqitangzheng(1/2,j=0.11,p2)
Dabingchaihou;Kouke;Laofu                                              | rc=0 | T1=None                                   | Wulingsanzheng(2/4,j=0.29,p3) Zhishizhizichitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Xingzitangzheng(1/2,j=0.17,p3)
Buke;Fuman;Ou;Shibuxia;Xiali;Xinxiapi                                  | rc=2 | T1=None                                   | Banxiaxiexintangzheng(3/3,j=0.38,p2)R Lizhongtangzheng(3/3,j=0.38,p3)R Gansuibanxiatangzheng(2/3,j=0.22,p2) Guizhijiashaoyaotangzheng(1/2,j=0.11,p3)
Buke;Fuman;Fuzhongleiming;Ganyishichou;Shibuxia;Xiali;Xinxiapiying     | rc=2 | T1=None                                   | Shengjiangxiexintangzheng(3/3,j=0.33,p2)R Lizhongtangzheng(3/3,j=0.33,p3)R Chishizhiyuyuliangtangzheng(1/2,j=0.10,p2) Guizhirenshentangzheng(1/2,j=0.10,p2)
Buke;Fuman;Shibuxia;Xialibuzhi;Xinfan                                  | rc=2 | T1=None                                   | Gancaoxiexintangzheng(2/2,j=0.29,p2)R Lizhongtangzheng(2/3,j=0.25,p3)R Chishizhiyuyuliangtangzheng(1/2,j=0.13,p2) Guizhirenshentangzheng(1/2,j=0.13,p2)
Buke;Buyushi;Ehan;Ewenshichou;Fare;Fuman;Mianmuzhachizhaheizhabai;Momoyumian;Mubudebi;Shibuxia;Woqibuan;Wuhan | rc=1 | T1=None                                   | Gancaoxiexintangzheng_huhuo(9/9,j=0.64,p2)R Houpoqiwutangzheng(2/3,j=0.13,p2) Zhizihoupotangzheng(2/3,j=0.13,p2) Lizhongtangzheng(2/3,j=0.13,p3)
Anzhiru;Chaore;Dabianying;Dare;Kouke;Xinxiapi                          | rc=0 | T1=None                                   | Dahuanghuanglianxiexintangzheng(2/2,j=0.25,p2) Baihutangzheng(2/4,j=0.20,p2) Wulingsanzheng(2/4,j=0.20,p3) Xiaoxianxiongtangzheng(1/2,j=0.11,p2)
Chaore;Dabianying;Dare;Ehan;Hanchu;Kouke;Xinxiapi                      | rc=1 | T1=None                                   | Fuzixiexintangzheng(3/3,j=0.33,p2)R Baihutangzheng(2/4,j=0.18,p2) Wulingsanzheng(2/4,j=0.18,p3) Guizhieryuebiyitangzheng(2/5,j=0.17,p3)
Futong;Shouzuleng;Weizhongyouxieqi;Xiaoke;Xiongzhongyoure;Yuou         | rc=2 | T1=None                                   | Huangliantangzheng(3/3,j=0.38,p2)R Dangguisinitangzheng(1/2,j=0.11,p3)R Dangguisinijiawuzhuyushengjiangtangzheng(1/3,j=0.10,p3) Fulinggancaotangzheng(1/4,j=0.09,p3)
Shirukoujitu;Shouzuleng;Xiali;Xiaoke                                   | rc=2 | T1=None                                   | Ganjianghuangqinhuanglianrenshentangzheng(1/1,j=0.17,p2)R Baitouwengjiagancaojiaotangzheng(1/2,j=0.14,p3) Baitouwengtangzheng(1/2,j=0.14,p3) Dangguisinitangzheng(1/2,j=0.14,p3)R
Buke;Fuman;Fuzhongleiming;Ganyishichou;Shibuxia;Xiali;Xinxiapiying     | rc=2 | T1=None                                   | Shengjiangxiexintangzheng(3/3,j=0.33,p2)R Lizhongtangzheng(3/3,j=0.33,p3)R Chishizhiyuyuliangtangzheng(1/2,j=0.10,p2) Guizhirenshentangzheng(1/2,j=0.10,p2)
Budemian;Kouke;Xinzhongaonao;Xufan                                     | rc=1 | T1=None                                   | Zhizichitangzheng(3/4,j=0.43,p2)R Wulingsanzheng(2/4,j=0.25,p3) Zhizigancaochitangzheng(1/2,j=0.14,p2) Zhizishengjiangchitangzheng(1/2,j=0.14,p2)
Budemian;Dare;Kouke;Shaoqi;Xinzhongaonao;Xufan                         | rc=2 | T1=None                                   | Zhizigancaochitangzheng(2/2,j=0.25,p2)R Zhizichitangzheng(3/4,j=0.33,p2)R Baihutangzheng(2/4,j=0.20,p2) Wulingsanzheng(2/4,j=0.20,p3)
Budemian;Dare;Kouke;Ou;Xinzhongaonao;Xufan                             | rc=2 | T1=None                                   | Zhizishengjiangchitangzheng(2/2,j=0.25,p2)R Zhizichitangzheng(3/4,j=0.33,p2)R Baihutangzheng(2/4,j=0.20,p2) Wulingsanzheng(2/4,j=0.20,p3)
Fuman;Kouke;Woqibuan;Xinfan                                            | rc=1 | T1=None                                   | Zhizihoupotangzheng(3/3,j=0.50,p2)R Wulingsanzheng(2/4,j=0.25,p3) Gancaoxiexintangzheng(1/2,j=0.14,p2) Guizhiqushaoyaojiashuqimulilonggujiunitangzheng(1/2,j=0.14,p2)
Chaore;Dabianying;Dare;Kouke;Shenrebuqu;Weifan                         | rc=1 | T1=None                                   | Zhiziganjiangtangzheng(2/2,j=0.25,p2)R Mazirenwanzheng(1/2,j=0.11,p3) Houpoqiwutangzheng(1/3,j=0.10,p2) Zhulingtangzheng(1/3,j=0.10,p2)
Fare;Kouke;Shenhuang                                                   | rc=1 | T1=None                                   | Zhizibaipitangzheng(2/2,j=0.40,p2)R Zhulingtangzheng(2/3,j=0.33,p2) Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.33,p3) Wulingsanzheng(2/4,j=0.29,p3)
Futong;Jiuhuangdan;Kouke;Xinzhongaonao                                 | rc=1 | T1=None                                   | Zhizidahuangtangzheng(3/3,j=0.50,p2)R Houposanwutangzheng(1/2,j=0.14,p2) Zhulingtangzheng(1/3,j=0.13,p2) Baihutangzheng(1/4,j=0.11,p2)
Budemian;Fanre;Kouke;Shaoqi;Xinzhongaonao                              | rc=1 | T1=None                                   | Zhizichitangzheng(3/4,j=0.38,p2)R Wulingsanzheng(2/4,j=0.22,p3) Zhizigancaochitangzheng(1/2,j=0.13,p2) Houpomahuangtangzheng(1/2,j=0.13,p3)
Fuman;Kouke;Shenhuang;Xiaobianbuli                                     | rc=4 | T1=None                                   | Yinchenhaotangzheng(2/2,j=0.33,p2)R Zhulingtangzheng(2/3,j=0.29,p2) Wulingsanzheng(2/4,j=0.25,p3) Dahuangxiaoshitangzheng(2/5,j=0.22,p2)
Fuman;Shitong                                                          | rc=1 | T1=None                                   | Guizhijiashaoyaotangzheng(2/2,j=0.50,p3)R Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3) Lizhongtangzheng(1/3,j=0.17,p3)
Fuman;Futong;Juan                                                      | rc=2 | T1=None                                   | Guizhijiadahuangtangzheng(2/2,j=0.40,p3)R Painongsanzheng(1/1,j=0.20,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3)
Danyumei;Ehan;Fare;Wuhan                                               | rc=2 | T1=None                                   | Mahuangfuzixixintangzheng(2/2,j=0.33,p2)R Mahuangfuzigancaotangzheng(2/2,j=0.33,p3)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.29,p3) Guizhiermahuangyitangzheng(2/4,j=0.25,p3)
Danyumei;Ehan                                                          | rc=1 | T1=None                                   | Mahuangfuzigancaotangzheng(2/2,j=0.50,p3)R Mahuangfuzixixintangzheng(1/2,j=0.20,p2) Sinitangzheng(1/3,j=0.17,p1)
Danyumei;Shuizhong;Wuhan;Xiaobianbuli                                  | rc=1 | T1=None                                   | Mahuangfuzitangzheng(4/4,j=0.67,p3)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3) Sinitangzheng(1/3,j=0.13,p1) Taohuatangzheng(1/3,j=0.13,p1)
Fuman;Houzhongshuijisheng;Keershangqi                                  | rc=1 | T1=None                                   | Sheganmahuangtangzheng(2/2,j=0.40,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3) Jijiaolihuangwanzheng(1/2,j=0.17,p3)
Chuan;Fuman;Kesou;Murutuozhuang                                        | rc=2 | T1=None                                   | Yuebijiabanxiatangzheng(3/3,j=0.43,p3)R Xiaoqinglongjiashigaotangzheng(3/4,j=0.38,p3) Houpomahuangtangzheng(2/2,j=0.29,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.13,p3)
Buke;Fuman;Outu;Shibuxia;Shifuzitong;Xiali                             | rc=1 | T1=None                                   | Lizhongtangzheng(3/3,j=0.43,p3)R Fulingzexietangzheng(1/2,j=0.13,p3) Guizhijiashaoyaotangzheng(1/2,j=0.13,p3) Helilesanzheng(1/2,j=0.13,p3)
Danyumei;Fuman;Outu;Shibuxia;Shouzuleng;Xiali;Xialiqinggu              | rc=1 | T1=None                                   | Sinitangzheng(3/3,j=0.38,p1)R Lizhongtangzheng(2/3,j=0.22,p3) Tongmaisinitangzheng(2/4,j=0.20,p1) Sinisanzheng(2/5,j=0.18,p3)
Buehan;Danyumei;Mianchi;Shouzujueni;Xialiqinggu                        | rc=1 | T1=None                                   | Tongmaisinitangzheng(3/4,j=0.38,p1) Sinitangzheng(2/3,j=0.25,p1) Mahuangfuzigancaotangzheng(1/2,j=0.13,p3) Baitongtangzheng(1/3,j=0.11,p1)R
Danyumei;Hanchu;Jueni;Sizhiweiji                                       | rc=1 | T1=None                                   | Tongmaisinijiazhudanzhitangzheng(2/2,j=0.33,p1)R Baitongjiazhudanzhitangzheng(1/2,j=0.14,p1) Mahuangfuzigancaotangzheng(1/2,j=0.14,p3) Baitongtangzheng(1/3,j=0.13,p1)
Danyumei;Ehan;Lizhi;Wangxue;Xiali                                      | rc=2 | T1=None                                   | Sinijiarenshentangzheng(2/2,j=0.29,p1)R Mahuangfuzigancaotangzheng(2/2,j=0.29,p3)R Baitongtangzheng(2/3,j=0.25,p1) Sinitangzheng(1/3,j=0.11,p1)
Danyumei;Fanzao;Shouzujueni                                            | rc=1 | T1=None                                   | Fulingsinitangzheng(1/1,j=0.20,p1)R Ganjiangfuzitangzheng(1/2,j=0.17,p1) Mahuangfuzigancaotangzheng(1/2,j=0.17,p3) Baitongtangzheng(1/3,j=0.14,p1)
Danyumei;Ehan;Mianchi;Xiali                                            | rc=2 | T1=None                                   | Baitongtangzheng(3/3,j=0.50,p1)R Mahuangfuzigancaotangzheng(2/2,j=0.33,p3)R Sinitangzheng(1/3,j=0.13,p1) Zhufutangzheng(1/3,j=0.13,p5)
Danyumei;Ganou;Jueni;Xiali;Xinfan                                      | rc=1 | T1=None                                   | Baitongjiazhudanzhitangzheng(2/2,j=0.29,p1)R Baitongtangzheng(2/3,j=0.25,p1) Huanglianejiaotangzheng(1/2,j=0.13,p1) Tongmaisinijiazhudanzhitangzheng(1/2,j=0.13,p1)
Budemian;Danyumei;Fanzao                                               | rc=2 | T1=None                                   | Ganjiangfuzitangzheng(2/2,j=0.50,p1)R Fulingsinitangzheng(1/1,j=0.25,p1)R Mahuangfuzigancaotangzheng(1/2,j=0.20,p3) Suanzaorentangzheng(1/2,j=0.20,p3)
Danyumei;Ehan;Futong;Shenrundong;Shouzuleng;Sizhichenzhongtengtong;Touxuan;Xiali;Xiaobianbuli;Xinxiajidong | rc=2 | T1=None                                   | Zhenwutangzheng(6/6,j=0.55,p3)R Mahuangfuzigancaotangzheng(2/2,j=0.18,p3)R Taohuatangzheng(2/3,j=0.17,p1) Tongmaisinitangzheng(2/4,j=0.15,p1)
Beiehan;Danyumei;Gujietong;Shentong;Shouzuleng                         | rc=3 | T1=None                                   | Fuzitangzheng(4/4,j=0.67,p3)R Sinitangzheng(2/3,j=0.29,p1)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3)R Dawutoujianzheng(1/4,j=0.11,p1)
Danyumei;Futong;Xialinongxue;Xiaobianbuli                              | rc=2 | T1=None                                   | Taohuatangzheng(3/3,j=0.60,p1)R Painongsanzheng(1/1,j=0.20,p3)R Guizhijiadahuangtangzheng(1/2,j=0.17,p3) Mahuangfuzigancaotangzheng(1/2,j=0.17,p3)
Budewo;Danyumei;Xiongzhongfan                                          | rc=1 | T1=None                                   | Huanglianejiaotangzheng(1/2,j=0.14,p1)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3) Sinitangzheng(1/3,j=0.13,p1)
Danyumei;Xiali;Xinfan;Xiongman;Yantong                                 | rc=2 | T1=None                                   | Zhufutangzheng(3/3,j=0.38,p5)R Gancaotangzheng(1/1,j=0.13,p5)R Huanglianejiaotangzheng(1/2,j=0.11,p1) Mahuangfuzigancaotangzheng(1/2,j=0.11,p3)
Danyumei;Yantong                                                       | rc=1 | T1=None                                   | Gancaotangzheng(1/1,j=0.25,p5)R Mahuangfuzigancaotangzheng(1/2,j=0.20,p3) Sinitangzheng(1/3,j=0.17,p1) Jiegengtangzheng(1/3,j=0.17,p5)
Danyumei;Kesou;Tunong;Yantong                                          | rc=2 | T1=None                                   | Jiegengtangzheng(3/3,j=0.50,p5)R Gancaotangzheng(1/1,j=0.17,p5)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3) Sinitangzheng(1/3,j=0.13,p1)
Danyumei;Yanzhongtong                                                  | rc=1 | T1=None                                   | Banxiasanjitangzheng(1/1,j=0.25,p5)R Mahuangfuzigancaotangzheng(1/2,j=0.20,p3) Sinitangzheng(1/3,j=0.17,p1)
Budeyu;Danyumei;Yanzhongshangshengchuang                               | rc=0 | T1=None                                   | Mahuangfuzigancaotangzheng(1/2,j=0.17,p3) Kujiutangzheng(1/2,j=0.17,p5) Sinitangzheng(1/3,j=0.14,p1)
Beiehan;Danyumei;Gujietong;Shentong;Shouzuleng                         | rc=3 | T1=None                                   | Fuzitangzheng(4/4,j=0.67,p3)R Sinitangzheng(2/3,j=0.29,p1)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3)R Dawutoujianzheng(1/4,j=0.11,p1)
Budemian;Danyumei;Fanzao                                               | rc=2 | T1=None                                   | Ganjiangfuzitangzheng(2/2,j=0.50,p1)R Fulingsinitangzheng(1/1,j=0.25,p1)R Mahuangfuzigancaotangzheng(1/2,j=0.20,p3) Suanzaorentangzheng(1/2,j=0.20,p3)
Beitongchexin;Fuman;Xintongchebei                                      | rc=1 | T1=None                                   | Wutouchishizhiwanzheng(2/2,j=0.40,p1)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3) Jijiaolihuangwanzheng(1/2,j=0.17,p3)
Ehan;Qixiaji;Yuzuobentun                                               | rc=1 | T1=None                                   | Fulingguizhigancaodazaotangzheng(2/2,j=0.40,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Fuman;Qishangchongxiong;Qizetouxuan;Xinxianiman                        | rc=0 | T1=None                                   | Lingguizhugantangzheng(3/3,j=0.50,p3) Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Ehan;Kouke;Shuiruzetu;Xiaobianbuli                                     | rc=4 | T1=None                                   | Wulingsanzheng(4/4,j=0.67,p3)R Zhulingtangzheng(2/3,j=0.29,p2) Guizhieryuebiyitangzheng(2/5,j=0.22,p3) Chaihubaihutangzheng(2/6,j=0.20,p2)
Buke;Ehan;Shouzuleng;Xinxiajidong                                      | rc=1 | T1=None                                   | Fulinggancaotangzheng(3/4,j=0.50,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Guizhigancaotangzheng(1/2,j=0.17,p3) Houpomahuangtangzheng(1/2,j=0.17,p3)
Fuman;Kouke;Outu;Yuyin                                                 | rc=1 | T1=None                                   | Wengetangzheng(3/4,j=0.43,p3) Fulingzexietangzheng(2/2,j=0.33,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3)
Fuman;Kesou;Xiongman                                                   | rc=2 | T1=None                                   | Lingganwuweijiangxintangzheng(2/2,j=0.40,p3)R Zeqitangzheng(2/2,j=0.40,p3)R Lingganwuweijiangxinxiatangzheng(2/3,j=0.33,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Fuman;Kesou;Kumaoxuan;Ou;Xiongman                                      | rc=3 | T1=None                                   | Lingganwuweijiangxinxiatangzheng(3/3,j=0.43,p3)R Lingganwuweijiangxintangzheng(2/2,j=0.29,p3)R Zeqitangzheng(2/2,j=0.29,p3)R Zhulingsanzheng(2/5,j=0.20,p3)
Fuman;Xingzhong                                                        | rc=1 | T1=None                                   | Lingganwuweijiajiangxinbanxiaxingrentangzheng(1/1,j=0.25,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Fuman;Mianre                                                           | rc=1 | T1=None                                   | Lingganwuweijiajiangxinbanxingdahuangtangzheng(1/1,j=0.25,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Duotuokouzao;Fuman;Qicongshaofushangchongxiongyan;Shouzujueni;Xiaobiannan;Yanhuxuanmao | rc=0 | T1=None                                   | Guilingwuweigancaotangzheng(2/3,j=0.22,p3) Dangguibeimukushenwanzheng(1/2,j=0.11,p3) Guizhijiashaoyaotangzheng(1/2,j=0.11,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.11,p3)
Faluo;Fuman;Muxuan;Shaofuxianji;Shijingjia;Yintouhan                   | rc=1 | T1=None                                   | Guizhijialonggumulitangzheng(2/2,j=0.25,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.11,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.11,p3) Jijiaolihuangwanzheng(1/2,j=0.11,p3)
Fuman;Qini;Xinxuantong;Xinzhongpi                                      | rc=1 | T1=None                                   | Guizhishengjiangzhishitangzheng(2/2,j=0.33,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Fuman;Xiaobianbuli;Yishenmianmuhuangzhong                              | rc=1 | T1=None                                   | Yuebijiazhutangzheng(2/2,j=0.40,p3)R Gualouqumaiwanzheng(2/3,j=0.33,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3)
Fuman;Rufengbizhuang;Shentiburen                                       | rc=1 | T1=None                                   | Huangqiguizhiwuwutangzheng(2/2,j=0.40,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3) Jijiaolihuangwanzheng(1/2,j=0.17,p3)
Danyumei;Fuzhongjiaotong;Liji;Miansewuhua;Xulao                        | rc=1 | T1=None                                   | Huangqijianzhongtangzheng(2/2,j=0.33,p3)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3) Shuyuwanzheng(1/2,j=0.14,p3) Sinitangzheng(1/3,j=0.13,p1)
Kouke;Xiaobianbuli                                                     | rc=0 | T1=None                                   | Gualouqumaiwanzheng(3/3,j=1.00,p3) Zhulingtangzheng(2/3,j=0.50,p2) Chaihuguizhiganjiangtangzheng(2/3,j=0.50,p3) Wulingsanzheng(2/4,j=0.40,p3)
Bunengyinshi;Citong;Fuman;Huoyinyaoji;Shaofujuji;Shaoqi                | rc=0 | T1=None                                   | Neibudangguijianzhongtangzheng(2/3,j=0.25,p3) Guizhijiashaoyaotangzheng(1/2,j=0.13,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.13,p3) Jijiaolihuangwanzheng(1/2,j=0.13,p3)
Fuman;Xialibuzhi;Xinxiapiying                                          | rc=1 | T1=None                                   | Chishizhiyuyuliangtangzheng(2/2,j=0.40,p2)R Guizhirenshentangzheng(2/2,j=0.40,p2) Gancaoxiexintangzheng(1/2,j=0.17,p2) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Huangdan;Kouke;Xiaobianbuli                                            | rc=4 | T1=None                                   | Wulingsanzheng(3/4,j=0.50,p3) Yinchenwulingsanzheng(2/2,j=0.40,p3)R Zhulingtangzheng(2/3,j=0.33,p2) Dahuangxiaoshitangzheng(2/5,j=0.25,p2)
